sample_id	subject_id	clone_id	seq_count	seq_freq
P05_FNA_3_12_Y1	P05	673	1	0.00409836065573771
P05_FNA_3_12_Y1	P05	676	1	0.00409836065573771
P05_FNA_3_12_Y1	P05	68	1	0.00409836065573771
P05_FNA_3_12_Y1	P05	690	1	0.00409836065573771
P05_FNA_3_12_Y1	P05	70	1	0.00409836065573771
P05_FNA_3_12_Y1	P05	702	1	0.00409836065573771
P05_FNA_3_12_Y1	P05	72	1	0.00409836065573771
P05_FNA_3_12_Y1	P05	74	1	0.00409836065573771
P05_FNA_3_12_Y1	P05	90	1	0.00409836065573771
P05_FNA_3_28_Y1	P05	1	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	100	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	101	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	109	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	110	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	12	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	126	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	13	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	136	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	141	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	144	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	147	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	15	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	155	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	176	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	177	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	178	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	188	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	191	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	200	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	203	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	207	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	21	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	213	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	220	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	229	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	231	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	232	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	233	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	245	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	248	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	260	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	266	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	274	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	276	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	281	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	282	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	283	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	289	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	29	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	309	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	331	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	334	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	344	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	350	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	369	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	372	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	374	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	376	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	380	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	382	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	39	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	394	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	400	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	412	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	42	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	426	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	430	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	435	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	436	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	438	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	459	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	469	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	470	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	474	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	476	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	498	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	499	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	500	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	506	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	512	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	524	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	530	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	533	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	534	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	536	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	537	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	548	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	553	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	56	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	560	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	561	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	564	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	572	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	573	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	576	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	577	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	585	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	591	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	599	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	609	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	61	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	614	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	623	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	63	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	656	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	663	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	666	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	667	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	669	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	676	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	678	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	683	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	687	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	694	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	699	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	705	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	713	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	715	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	72	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	79	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	80	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	84	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	9	1	0.00529100529100529
P05_FNA_3_28_Y1	P05	93	1	0.00529100529100529
P05_FNA_5_Y1	P05	101	1	0.00353356890459364
P05_FNA_5_Y1	P05	121	1	0.00353356890459364
P05_FNA_5_Y1	P05	132	1	0.00353356890459364
P05_FNA_5_Y1	P05	133	1	0.00353356890459364
P05_FNA_5_Y1	P05	136	1	0.00353356890459364
P05_FNA_5_Y1	P05	142	1	0.00353356890459364
P05_FNA_5_Y1	P05	144	1	0.00353356890459364
P05_FNA_5_Y1	P05	145	1	0.00353356890459364
P05_FNA_5_Y1	P05	152	1	0.00353356890459364
P05_FNA_5_Y1	P05	155	1	0.00353356890459364
P05_FNA_5_Y1	P05	170	1	0.00353356890459364
P05_FNA_5_Y1	P05	171	1	0.00353356890459364
P05_FNA_5_Y1	P05	172	1	0.00353356890459364
P05_FNA_5_Y1	P05	174	1	0.00353356890459364
P05_FNA_5_Y1	P05	177	1	0.00353356890459364
P05_FNA_5_Y1	P05	199	1	0.00353356890459364
P05_FNA_5_Y1	P05	2	1	0.00353356890459364
P05_FNA_5_Y1	P05	206	1	0.00353356890459364
P05_FNA_5_Y1	P05	209	1	0.00353356890459364
P05_FNA_5_Y1	P05	212	1	0.00353356890459364
P05_FNA_5_Y1	P05	215	1	0.00353356890459364
P05_FNA_5_Y1	P05	22	1	0.00353356890459364
P05_FNA_5_Y1	P05	222	1	0.00353356890459364
P05_FNA_5_Y1	P05	223	1	0.00353356890459364
P05_FNA_5_Y1	P05	227	1	0.00353356890459364
P05_FNA_5_Y1	P05	228	1	0.00353356890459364
P05_FNA_5_Y1	P05	23	1	0.00353356890459364
P05_FNA_5_Y1	P05	242	1	0.00353356890459364
P05_FNA_5_Y1	P05	251	1	0.00353356890459364
P05_FNA_5_Y1	P05	252	1	0.00353356890459364
P05_FNA_5_Y1	P05	261	1	0.00353356890459364
P05_FNA_5_Y1	P05	27	1	0.00353356890459364
P05_FNA_5_Y1	P05	271	1	0.00353356890459364
P05_FNA_5_Y1	P05	28	1	0.00353356890459364
P05_FNA_5_Y1	P05	286	1	0.00353356890459364
P05_FNA_5_Y1	P05	305	1	0.00353356890459364
P05_FNA_5_Y1	P05	306	1	0.00353356890459364
P05_FNA_5_Y1	P05	308	1	0.00353356890459364
P05_FNA_5_Y1	P05	316	1	0.00353356890459364
P05_FNA_5_Y1	P05	324	1	0.00353356890459364
P05_FNA_5_Y1	P05	326	1	0.00353356890459364
P05_FNA_5_Y1	P05	337	1	0.00353356890459364
P05_FNA_5_Y1	P05	341	1	0.00353356890459364
P05_FNA_5_Y1	P05	347	1	0.00353356890459364
P05_FNA_5_Y1	P05	352	1	0.00353356890459364
P05_FNA_5_Y1	P05	355	1	0.00353356890459364
P05_FNA_5_Y1	P05	360	1	0.00353356890459364
P05_FNA_5_Y1	P05	364	1	0.00353356890459364
P05_FNA_5_Y1	P05	370	1	0.00353356890459364
P05_FNA_5_Y1	P05	374	1	0.00353356890459364
P05_FNA_5_Y1	P05	376	1	0.00353356890459364
P05_FNA_5_Y1	P05	378	1	0.00353356890459364
P05_FNA_5_Y1	P05	386	1	0.00353356890459364
P05_FNA_5_Y1	P05	393	1	0.00353356890459364
P05_FNA_5_Y1	P05	400	1	0.00353356890459364
P05_FNA_5_Y1	P05	401	1	0.00353356890459364
P05_FNA_5_Y1	P05	402	1	0.00353356890459364
P05_FNA_5_Y1	P05	407	1	0.00353356890459364
P05_FNA_5_Y1	P05	409	1	0.00353356890459364
P05_FNA_5_Y1	P05	420	1	0.00353356890459364
P05_FNA_5_Y1	P05	431	1	0.00353356890459364
P05_FNA_5_Y1	P05	436	1	0.00353356890459364
P05_FNA_5_Y1	P05	44	1	0.00353356890459364
P05_FNA_5_Y1	P05	447	1	0.00353356890459364
P05_FNA_5_Y1	P05	45	1	0.00353356890459364
P05_FNA_5_Y1	P05	453	1	0.00353356890459364
P05_FNA_5_Y1	P05	455	1	0.00353356890459364
P05_FNA_5_Y1	P05	457	1	0.00353356890459364
P05_FNA_5_Y1	P05	460	1	0.00353356890459364
P05_FNA_5_Y1	P05	464	1	0.00353356890459364
P05_FNA_5_Y1	P05	465	1	0.00353356890459364
P05_FNA_5_Y1	P05	466	1	0.00353356890459364
P05_FNA_5_Y1	P05	468	1	0.00353356890459364
P05_FNA_5_Y1	P05	469	1	0.00353356890459364
P05_FNA_5_Y1	P05	475	1	0.00353356890459364
P05_FNA_5_Y1	P05	48	1	0.00353356890459364
P05_FNA_5_Y1	P05	486	1	0.00353356890459364
P05_FNA_5_Y1	P05	494	1	0.00353356890459364
P05_FNA_5_Y1	P05	498	1	0.00353356890459364
P05_FNA_5_Y1	P05	5	1	0.00353356890459364
P05_FNA_5_Y1	P05	51	1	0.00353356890459364
P05_FNA_5_Y1	P05	511	1	0.00353356890459364
P05_FNA_5_Y1	P05	52	1	0.00353356890459364
P05_FNA_5_Y1	P05	520	1	0.00353356890459364
P05_FNA_5_Y1	P05	528	1	0.00353356890459364
P05_FNA_5_Y1	P05	53	1	0.00353356890459364
P05_FNA_5_Y1	P05	535	1	0.00353356890459364
P05_FNA_5_Y1	P05	536	1	0.00353356890459364
P05_FNA_5_Y1	P05	537	1	0.00353356890459364
P05_FNA_5_Y1	P05	540	1	0.00353356890459364
P05_FNA_5_Y1	P05	541	1	0.00353356890459364
P05_FNA_5_Y1	P05	543	1	0.00353356890459364
P05_FNA_5_Y1	P05	544	1	0.00353356890459364
P05_FNA_5_Y1	P05	548	1	0.00353356890459364
P05_FNA_5_Y1	P05	55	1	0.00353356890459364
P05_FNA_5_Y1	P05	553	1	0.00353356890459364
P05_FNA_5_Y1	P05	56	1	0.00353356890459364
P05_FNA_5_Y1	P05	561	1	0.00353356890459364
P05_FNA_5_Y1	P05	569	1	0.00353356890459364
P05_FNA_5_Y1	P05	57	1	0.00353356890459364
P05_FNA_5_Y1	P05	571	1	0.00353356890459364
P05_FNA_5_Y1	P05	574	1	0.00353356890459364
P05_FNA_5_Y1	P05	575	1	0.00353356890459364
P05_FNA_5_Y1	P05	586	1	0.00353356890459364
P05_FNA_5_Y1	P05	587	1	0.00353356890459364
P05_FNA_5_Y1	P05	588	1	0.00353356890459364
P05_FNA_5_Y1	P05	59	1	0.00353356890459364
P05_FNA_5_Y1	P05	591	1	0.00353356890459364
P05_FNA_5_Y1	P05	60	1	0.00353356890459364
P05_FNA_5_Y1	P05	601	1	0.00353356890459364
P05_FNA_5_Y1	P05	603	1	0.00353356890459364
P05_FNA_5_Y1	P05	606	1	0.00353356890459364
P05_FNA_5_Y1	P05	607	1	0.00353356890459364
P05_FNA_5_Y1	P05	611	1	0.00353356890459364
P05_FNA_5_Y1	P05	614	1	0.00353356890459364
P05_FNA_5_Y1	P05	615	1	0.00353356890459364
P05_FNA_5_Y1	P05	62	1	0.00353356890459364
P05_FNA_5_Y1	P05	621	1	0.00353356890459364
P05_FNA_5_Y1	P05	622	1	0.00353356890459364
P05_FNA_5_Y1	P05	626	1	0.00353356890459364
P05_FNA_5_Y1	P05	629	1	0.00353356890459364
P05_FNA_5_Y1	P05	631	1	0.00353356890459364
P05_FNA_5_Y1	P05	634	1	0.00353356890459364
P05_FNA_5_Y1	P05	636	1	0.00353356890459364
P05_FNA_5_Y1	P05	642	1	0.00353356890459364
P05_FNA_5_Y1	P05	647	1	0.00353356890459364
P05_FNA_5_Y1	P05	651	1	0.00353356890459364
P05_FNA_5_Y1	P05	652	1	0.00353356890459364
P05_FNA_5_Y1	P05	658	1	0.00353356890459364
P05_FNA_5_Y1	P05	661	1	0.00353356890459364
P05_FNA_5_Y1	P05	662	1	0.00353356890459364
P05_FNA_5_Y1	P05	669	1	0.00353356890459364
P05_FNA_5_Y1	P05	673	1	0.00353356890459364
P05_FNA_5_Y1	P05	677	1	0.00353356890459364
P05_FNA_5_Y1	P05	680	1	0.00353356890459364
P05_FNA_5_Y1	P05	690	1	0.00353356890459364
P05_FNA_5_Y1	P05	693	1	0.00353356890459364
P05_FNA_5_Y1	P05	701	1	0.00353356890459364
P05_FNA_5_Y1	P05	709	1	0.00353356890459364
P05_FNA_5_Y1	P05	712	1	0.00353356890459364
P05_FNA_5_Y1	P05	76	1	0.00353356890459364
P05_FNA_5_Y1	P05	78	1	0.00353356890459364
P05_FNA_5_Y1	P05	91	1	0.00353356890459364
P05_FNA_5_Y1	P05	98	1	0.00353356890459364
P05_FNA_60_Y1	P05	100	1	0.0022075055187638
P05_FNA_60_Y1	P05	102	1	0.0022075055187638
P05_FNA_60_Y1	P05	103	1	0.0022075055187638
P05_FNA_60_Y1	P05	106	1	0.0022075055187638
P05_FNA_60_Y1	P05	11	1	0.0022075055187638
P05_FNA_60_Y1	P05	113	1	0.0022075055187638
P05_FNA_60_Y1	P05	114	1	0.0022075055187638
P05_FNA_60_Y1	P05	116	1	0.0022075055187638
P05_FNA_60_Y1	P05	119	1	0.0022075055187638
P05_FNA_60_Y1	P05	12	1	0.0022075055187638
P05_FNA_60_Y1	P05	122	1	0.0022075055187638
P05_FNA_60_Y1	P05	147	1	0.0022075055187638
P05_FNA_60_Y1	P05	148	1	0.0022075055187638
P05_FNA_60_Y1	P05	155	1	0.0022075055187638
P05_FNA_60_Y1	P05	162	1	0.0022075055187638
P05_FNA_60_Y1	P05	166	1	0.0022075055187638
P05_FNA_60_Y1	P05	176	1	0.0022075055187638
P05_FNA_60_Y1	P05	177	1	0.0022075055187638
P05_FNA_60_Y1	P05	178	1	0.0022075055187638
P05_FNA_60_Y1	P05	186	1	0.0022075055187638
P05_FNA_60_Y1	P05	189	1	0.0022075055187638
P05_FNA_60_Y1	P05	19	1	0.0022075055187638
P05_FNA_60_Y1	P05	194	1	0.0022075055187638
P05_FNA_60_Y1	P05	195	1	0.0022075055187638
P05_FNA_60_Y1	P05	2	1	0.0022075055187638
P05_FNA_60_Y1	P05	201	1	0.0022075055187638
P05_FNA_60_Y1	P05	206	1	0.0022075055187638
P05_FNA_60_Y1	P05	216	1	0.0022075055187638
P05_FNA_60_Y1	P05	219	1	0.0022075055187638
P05_FNA_60_Y1	P05	22	1	0.0022075055187638
P05_FNA_60_Y1	P05	225	1	0.0022075055187638
P05_FNA_60_Y1	P05	226	1	0.0022075055187638
P05_FNA_60_Y1	P05	234	1	0.0022075055187638
P05_FNA_60_Y1	P05	236	1	0.0022075055187638
P05_FNA_60_Y1	P05	241	1	0.0022075055187638
P05_FNA_60_Y1	P05	243	1	0.0022075055187638
P05_FNA_60_Y1	P05	244	1	0.0022075055187638
P05_FNA_60_Y1	P05	245	1	0.0022075055187638
P05_FNA_60_Y1	P05	253	1	0.0022075055187638
P05_FNA_60_Y1	P05	258	1	0.0022075055187638
P05_FNA_60_Y1	P05	294	1	0.0022075055187638
P05_FNA_60_Y1	P05	295	1	0.0022075055187638
P05_FNA_60_Y1	P05	300	1	0.0022075055187638
P05_FNA_60_Y1	P05	308	1	0.0022075055187638
P05_FNA_60_Y1	P05	312	1	0.0022075055187638
P05_FNA_60_Y1	P05	320	1	0.0022075055187638
P05_FNA_60_Y1	P05	321	1	0.0022075055187638
P05_FNA_60_Y1	P05	327	1	0.0022075055187638
P05_FNA_60_Y1	P05	33	1	0.0022075055187638
P05_FNA_60_Y1	P05	334	1	0.0022075055187638
P05_FNA_60_Y1	P05	337	1	0.0022075055187638
P05_FNA_60_Y1	P05	338	1	0.0022075055187638
P05_FNA_60_Y1	P05	34	1	0.0022075055187638
P05_FNA_60_Y1	P05	342	1	0.0022075055187638
P05_FNA_60_Y1	P05	346	1	0.0022075055187638
P05_FNA_60_Y1	P05	357	1	0.0022075055187638
P05_FNA_60_Y1	P05	359	1	0.0022075055187638
P05_FNA_60_Y1	P05	361	1	0.0022075055187638
P05_FNA_60_Y1	P05	364	1	0.0022075055187638
P05_FNA_60_Y1	P05	374	1	0.0022075055187638
P05_FNA_60_Y1	P05	376	1	0.0022075055187638
P05_FNA_60_Y1	P05	384	1	0.0022075055187638
P05_FNA_60_Y1	P05	389	1	0.0022075055187638
P05_FNA_60_Y1	P05	393	1	0.0022075055187638
P05_FNA_60_Y1	P05	396	1	0.0022075055187638
P05_FNA_60_Y1	P05	398	1	0.0022075055187638
P05_FNA_60_Y1	P05	400	1	0.0022075055187638
P05_FNA_60_Y1	P05	404	1	0.0022075055187638
P05_FNA_60_Y1	P05	405	1	0.0022075055187638
P05_FNA_60_Y1	P05	409	1	0.0022075055187638
P05_FNA_60_Y1	P05	41	1	0.0022075055187638
P05_FNA_60_Y1	P05	411	1	0.0022075055187638
P05_FNA_60_Y1	P05	413	1	0.0022075055187638
P05_FNA_60_Y1	P05	418	1	0.0022075055187638
P05_FNA_60_Y1	P05	420	1	0.0022075055187638
P05_FNA_60_Y1	P05	43	1	0.0022075055187638
P05_FNA_60_Y1	P05	433	1	0.0022075055187638
P05_FNA_60_Y1	P05	437	1	0.0022075055187638
P05_FNA_60_Y1	P05	44	1	0.0022075055187638
P05_FNA_60_Y1	P05	440	1	0.0022075055187638
P05_FNA_60_Y1	P05	445	1	0.0022075055187638
P05_FNA_60_Y1	P05	452	1	0.0022075055187638
P05_FNA_60_Y1	P05	457	1	0.0022075055187638
P05_FNA_60_Y1	P05	459	1	0.0022075055187638
P05_FNA_60_Y1	P05	462	1	0.0022075055187638
P05_FNA_60_Y1	P05	465	1	0.0022075055187638
P05_FNA_60_Y1	P05	468	1	0.0022075055187638
P05_FNA_60_Y1	P05	469	1	0.0022075055187638
P05_FNA_60_Y1	P05	472	1	0.0022075055187638
P05_FNA_60_Y1	P05	481	1	0.0022075055187638
P05_FNA_60_Y1	P05	484	1	0.0022075055187638
P05_FNA_60_Y1	P05	485	1	0.0022075055187638
P05_FNA_60_Y1	P05	486	1	0.0022075055187638
P05_FNA_60_Y1	P05	493	1	0.0022075055187638
P05_FNA_60_Y1	P05	494	1	0.0022075055187638
P05_FNA_60_Y1	P05	496	1	0.0022075055187638
P05_FNA_60_Y1	P05	499	1	0.0022075055187638
P05_FNA_60_Y1	P05	501	1	0.0022075055187638
P05_FNA_60_Y1	P05	502	1	0.0022075055187638
P05_FNA_60_Y1	P05	510	1	0.0022075055187638
P05_FNA_60_Y1	P05	514	1	0.0022075055187638
P05_FNA_60_Y1	P05	52	1	0.0022075055187638
P05_FNA_60_Y1	P05	524	1	0.0022075055187638
P05_FNA_60_Y1	P05	525	1	0.0022075055187638
P05_FNA_60_Y1	P05	527	1	0.0022075055187638
P05_FNA_60_Y1	P05	529	1	0.0022075055187638
P05_FNA_60_Y1	P05	532	1	0.0022075055187638
P05_FNA_60_Y1	P05	538	1	0.0022075055187638
P05_FNA_60_Y1	P05	541	1	0.0022075055187638
P05_FNA_60_Y1	P05	542	1	0.0022075055187638
P05_FNA_60_Y1	P05	545	1	0.0022075055187638
P05_FNA_60_Y1	P05	546	1	0.0022075055187638
P05_FNA_60_Y1	P05	556	1	0.0022075055187638
P05_FNA_60_Y1	P05	56	1	0.0022075055187638
P05_FNA_60_Y1	P05	562	1	0.0022075055187638
P05_FNA_60_Y1	P05	569	1	0.0022075055187638
P05_FNA_60_Y1	P05	576	1	0.0022075055187638
P05_FNA_60_Y1	P05	577	1	0.0022075055187638
P05_FNA_60_Y1	P05	579	1	0.0022075055187638
P05_FNA_60_Y1	P05	581	1	0.0022075055187638
P05_FNA_60_Y1	P05	591	1	0.0022075055187638
P05_FNA_60_Y1	P05	593	1	0.0022075055187638
P05_FNA_60_Y1	P05	598	1	0.0022075055187638
P05_FNA_60_Y1	P05	60	1	0.0022075055187638
P05_FNA_60_Y1	P05	602	1	0.0022075055187638
P05_FNA_60_Y1	P05	605	1	0.0022075055187638
P05_FNA_60_Y1	P05	608	1	0.0022075055187638
P05_FNA_60_Y1	P05	610	1	0.0022075055187638
P05_FNA_60_Y1	P05	612	1	0.0022075055187638
P05_FNA_60_Y1	P05	621	1	0.0022075055187638
P05_FNA_60_Y1	P05	625	1	0.0022075055187638
P05_FNA_60_Y1	P05	628	1	0.0022075055187638
P05_FNA_60_Y1	P05	632	1	0.0022075055187638
P05_FNA_60_Y1	P05	633	1	0.0022075055187638
P05_FNA_60_Y1	P05	639	1	0.0022075055187638
P05_FNA_60_Y1	P05	648	1	0.0022075055187638
P05_FNA_60_Y1	P05	652	1	0.0022075055187638
P05_FNA_60_Y1	P05	670	1	0.0022075055187638
P05_FNA_60_Y1	P05	676	1	0.0022075055187638
P05_FNA_60_Y1	P05	677	1	0.0022075055187638
P05_FNA_60_Y1	P05	679	1	0.0022075055187638
P05_FNA_60_Y1	P05	693	1	0.0022075055187638
P05_FNA_60_Y1	P05	697	1	0.0022075055187638
P05_FNA_60_Y1	P05	7	1	0.0022075055187638
P05_FNA_60_Y1	P05	71	1	0.0022075055187638
P05_FNA_60_Y1	P05	711	1	0.0022075055187638
P05_FNA_60_Y1	P05	712	1	0.0022075055187638
P05_FNA_60_Y1	P05	76	1	0.0022075055187638
P05_FNA_60_Y1	P05	81	1	0.0022075055187638
